charging_station_id,location,time_of_day,next_maintenance_days,usage_efficiency,maintenance_needed,fault_probability,charging_sessions,total_energy_delivered_kW,last_maintenance_date,charging_duration_hours,temperature,voltage,current,user_feedback
154,Location B,Morning,67.3,1.0,Battery Check,0.03,3,130.89484763724985,2024-04-04 16:14:31.926507,1.2862517156433422,37.77913407206046,224.74305001091471,55.08540901518347,4
155,Location C,Morning,61.3,1.0,Connector Cleaning,0.03,3,571.7767397877731,2024-03-29 00:19:31.926507,2.151299990476613,33.01162818385005,317.205218197561,13.13165299223742,3
156,Location D,Evening,304.6,1.0,Battery Check,0.06,6,826.2740057731047,2024-11-27 08:21:31.926507,1.8273222206769044,32.55653814224287,257.2230669943852,74.64149282727907,5
157,Location C,Afternoon,301.3,1.0,Battery Check,0.03,3,554.8403695456285,2024-11-24 10:39:31.926507,1.5088536173984075,32.185849647210816,312.8121017351172,26.42399868716742,5
158,Location A,Evening,179.9,1.0,Software Update,0.09,9,534.9592279099452,2024-07-25 14:16:31.926507,1.8561782324811622,35.41104806351289,390.3213390266075,99.97616646969472,4
159,Location B,Evening,133.6,1.0,Software Update,0.06,6,777.3957840100454,2024-06-09 18:44:31.926507,1.2152558259028718,37.92181831236469,204.62235338816365,26.5917926265036,4
160,Location C,Morning,31.1,1.0,Cable Inspection,0.01,1,722.1476231857927,2024-02-28 15:38:31.926507,0.9057405692560737,24.257957535225007,279.74854059667547,21.607504656312372,5
161,Location D,Evening,155.3,1.0,Connector Cleaning,0.03,3,281.1020466439071,2024-07-01 02:18:31.926507,1.6511601852436524,15.408934419217838,361.18429785934654,24.95680858260979,1
162,Location D,Evening,271.6,1.0,Battery Check,0.06,6,152.85623968946413,2024-10-25 03:41:31.926507,1.4698617831662075,26.606726014953228,299.5311121896267,71.30245159458897,5
163,Location C,Evening,187.3,1.0,Battery Check,0.03,3,446.88128608445663,2024-08-02 18:13:31.926507,2.087663802761318,33.860682998427585,263.87054488946876,43.91346622517902,4
164,Location C,Afternoon,70.4,1.0,Connector Cleaning,0.04,4,932.3073531441928,2024-04-07 05:25:31.926507,1.583749719693595,16.371872116857354,355.91299139017707,77.82586891934427,5
165,Location A,Morning,22.1,1.0,Connector Cleaning,0.01,1,533.8517184658795,2024-02-19 19:18:31.926507,1.8136794255183135,20.77625974636374,321.82924554398767,24.3747919373724,2
166,Location D,Night,284.1,1.0,Connector Cleaning,0.01,1,186.58569908443255,2024-11-07 17:50:31.926507,2.686330004563544,36.64617778868352,237.36010083333827,26.44937920322208,5
167,Location D,Evening,77.2,1.0,Cable Inspection,0.02,2,908.9690663761943,2024-04-14 05:37:31.926507,2.5070014437273622,28.926047992328456,245.3019098697875,32.90348590477355,1
168,Location B,Night,304.6,1.0,Connector Cleaning,0.06,6,666.5284156800434,2024-11-27 12:21:31.926507,1.7246893933064797,22.933762330107438,289.6585347716145,44.56698443211907,5
169,Location D,Night,202.3,1.0,Software Update,0.03,3,920.1014925161783,2024-08-17 17:34:31.926507,2.0937577608769833,32.512672883711446,368.93443340203464,66.63234849969714,4
170,Location B,Evening,13.4,1.0,Software Update,0.04,4,319.11029895342335,2024-02-10 01:53:31.926507,1.0243082885760522,32.74837916682414,216.82286453638113,84.90903033264449,3
171,Location D,Morning,38.9,1.0,Cable Inspection,0.09,9,603.4547625157948,2024-03-06 21:12:31.926507,2.062637149620139,32.81880852269168,326.8246497661697,80.27527446767351,2
172,Location C,Morning,191.6,1.0,Battery Check,0.06,6,568.905888464129,2024-08-06 15:53:31.926507,1.305403655573586,35.2746772801402,290.42966985697876,96.26406574725605,4
173,Location C,Evening,167.5,1.0,Battery Check,0.05,5,675.3444134509292,2024-07-13 01:43:31.926507,1.440898147043855,26.692790833944407,325.84855471250694,78.17529270837467,3
174,Location D,Night,218.5,1.0,Battery Check,0.05,5,159.2824257457477,2024-09-02 13:59:31.926507,0.747192002480565,39.95374550036899,394.155597536135,15.46965952319928,5
175,Location C,Morning,104.6,1.0,Connector Cleaning,0.06,6,690.3740067434406,2024-05-11 11:46:31.926507,0.5,23.536204693538764,356.808477416712,80.28717438816653,2
176,Location C,Night,213.4,1.0,Battery Check,0.04,4,997.5044386206674,2024-08-28 16:44:31.926507,1.58762735343403,39.458223071708915,217.33590371706765,32.3598861041916,3
177,Location D,Night,93.6,1.0,Connector Cleaning,0.06,6,960.437735263438,2024-04-30 10:28:31.926507,1.076921435191346,15.835612286462867,236.827166885055,34.82670729874016,4
178,Location D,Afternoon,255.8,1.0,Software Update,0.08,8,29.087181912367193,2024-10-09 16:17:31.926507,0.6358628679175906,18.53983864957259,388.7021037994773,81.77043310394852,3
179,Location D,Evening,72.6,1.0,Battery Check,0.06,6,581.1010214110495,2024-04-09 16:40:31.926507,1.6620440829495928,37.881631432562756,262.28749940228437,49.21118028525505,2
180,Location A,Night,330.7,1.0,Software Update,0.07,7,547.1626593625049,2024-12-23 20:06:31.926507,1.47924799490619,35.33575886573478,310.14626878828074,83.06012858743372,2
181,Location A,Afternoon,90.5,1.0,Connector Cleaning,0.05,5,563.0463867925495,2024-04-27 15:44:31.926507,1.6051402909937333,18.01717122656528,264.2693901524648,36.40883401445434,5
182,Location A,Evening,306.7,1.0,Cable Inspection,0.07,7,842.8371810465628,2024-11-29 09:40:31.926507,1.513597221777108,22.98605023187372,228.5960490759001,72.90265813444381,4
183,Location B,Evening,77.2,1.0,Software Update,0.02,2,686.748229366411,2024-04-14 12:21:31.926507,1.5431977516857007,35.3626949051651,394.55384234016753,24.570467078123645,4
184,Location A,Evening,346.7,1.0,Battery Check,0.07,7,347.5435318600892,2025-01-08 18:56:31.926507,0.9011840199973885,25.29129388887274,305.6065290008286,61.03676376081911,3
185,Location C,Night,65.4,1.0,Cable Inspection,0.04,4,882.2443115197658,2024-04-02 16:09:31.926507,1.5140010111416002,38.76365912179196,348.89703744069675,53.8585403519059,1
186,Location C,Night,108.7,1.0,Connector Cleaning,0.07,7,133.23782970721095,2024-05-15 07:32:31.926507,1.5138505783926643,25.318933985094073,283.8358832718169,53.55061507530452,1
187,Location B,Evening,84.6,1.0,Battery Check,0.06,6,495.10530621593307,2024-04-21 15:09:31.926507,2.5476292829831655,24.726765305997894,310.8351706347894,46.26734242193987,3
188,Location D,Morning,61.8,1.0,Software Update,0.08,8,224.28373089237914,2024-03-29 22:11:31.926507,0.8189721899593039,27.89613959325399,321.8162954657068,82.89268736306427,4
189,Location D,Morning,30.3,1.0,Connector Cleaning,0.03,3,247.44452530956113,2024-02-27 01:53:31.926507,0.5357901517497139,19.984445292642782,331.88587472404527,18.269676647406342,5
190,Location D,Morning,316.5,1.0,Connector Cleaning,0.05,5,630.6057606430378,2024-12-09 10:50:31.926507,1.2263511358919872,30.873708668262168,230.42789052963371,52.24480960350279,5
191,Location B,Evening,359.5,1.0,Connector Cleaning,0.05,5,760.7679342928236,2025-01-21 19:23:31.926507,0.692621555747835,27.11063540358076,399.8740191035524,76.32260807221488,5
192,Location B,Afternoon,19.5,1.0,Software Update,0.05,5,294.7118332312935,2024-02-16 03:16:31.926507,2.0063933264472187,20.443054070128536,244.29698485469478,26.54097932489798,3
193,Location D,Night,285.4,1.0,Cable Inspection,0.04,4,50.49625860872426,2024-11-08 16:03:31.926507,1.7310329947779404,24.070485775109816,237.43967395320283,76.53823633120973,1
194,Location D,Night,130.4,1.0,Battery Check,0.04,4,425.1182676898309,2024-06-06 09:13:31.926507,1.3877764797404222,28.429468056728695,206.4294280453032,56.112000463431514,1
195,Location A,Evening,262.1,1.0,Battery Check,0.01,1,342.65239252010434,2024-10-16 02:06:31.926507,1.2213073419177285,34.8389825315018,260.0653120017858,41.85835942539758,3
196,Location A,Evening,312.4,1.0,Connector Cleaning,0.04,4,736.5827650650999,2024-12-05 19:26:31.926507,1.2629692325950397,37.664935173308024,359.568823971024,95.10780165815547,1
197,Location C,Afternoon,43.4,1.0,Cable Inspection,0.04,4,296.07704016954574,2024-03-11 01:28:31.926507,1.2365072004252786,29.872806410662772,234.93972462076607,38.677747212147516,4
198,Location B,Afternoon,346.3,1.0,Battery Check,0.03,3,547.9788215483621,2025-01-08 16:43:31.926507,2.02380862202284,29.23388467165448,398.85045222882684,93.98276775694033,3
199,Location D,Morning,45.1,1.0,Software Update,0.11,11,572.9895461267843,2024-03-12 19:17:31.926507,1.6104341087831997,17.324550052810288,280.27217600638085,60.02487644355763,2
200,Location B,Afternoon,96.8,1.0,Connector Cleaning,0.08,8,311.67994166343755,2024-05-03 11:41:31.926507,1.641882064251513,20.912034327745957,340.42711018154444,29.712780541012275,5
201,Location D,Morning,29.3,1.0,Battery Check,0.03,3,560.50849636741,2024-02-26 12:41:31.926507,1.0257140168834427,23.424104982896218,226.44132487924395,83.47733798912672,4
202,Location A,Morning,23.8,1.0,Battery Check,0.08,8,621.105450054589,2024-02-20 06:09:31.926507,1.8875431344587228,23.61902349493466,296.16148674133734,41.848596482766425,3
203,Location D,Afternoon,290.8,1.0,Connector Cleaning,0.08,8,27.23975628676459,2024-11-13 18:44:31.926507,1.5103434497941235,17.01755265825923,235.14991138962728,53.48184350975886,4
204,Location B,Evening,44.5,1.0,Battery Check,0.05,5,839.0425488812847,2024-03-12 14:22:31.926507,2.287834911417967,35.76977147536012,335.25177307634976,19.361119101055422,5
205,Location A,Night,44.4,1.0,Cable Inspection,0.04,4,317.18387052050326,2024-03-12 01:16:31.926507,1.4832101319659285,19.370852812432965,375.63618396042614,18.121355450057322,5
206,Location A,Evening,328.3,1.0,Connector Cleaning,0.03,3,575.2983206163022,2024-12-21 12:52:31.926507,1.924102253387327,20.62572344865907,335.69432584233834,10.310560853691461,2
207,Location A,Afternoon,280.4,1.0,Cable Inspection,0.04,4,135.5337964613014,2024-11-03 15:16:31.926507,1.952668942146012,30.100444629617687,294.7790987565041,26.8126688602896,5
208,Location B,Afternoon,175.4,1.0,Battery Check,0.04,4,425.44061660237935,2024-07-21 13:55:31.926507,1.7072253072442565,36.62874031473105,228.26188273235954,97.08385317429232,5
209,Location C,Afternoon,67.4,1.0,Connector Cleaning,0.04,4,458.7240002258034,2024-04-04 14:14:31.926507,1.8314528648332047,23.692136930933856,342.4272492769348,17.785621830251294,4
210,Location B,Night,129.7,1.0,Connector Cleaning,0.07,7,762.107546552331,2024-06-05 23:38:31.926507,0.7865459822281838,34.099149960113934,226.31728208072678,93.27581197798425,3
211,Location C,Afternoon,346.6,1.0,Cable Inspection,0.06,6,466.1237852709823,2025-01-08 11:09:31.926507,1.7432536400817829,28.976449936265222,269.3808437319486,16.20482547126553,4
212,Location D,Morning,337.3,1.0,Cable Inspection,0.03,3,474.81282908136455,2024-12-30 00:19:31.926507,1.0830184492471346,21.578730146170756,311.1479212645588,89.96217172733395,5
213,Location B,Afternoon,43.0,1.0,Connector Cleaning,0.1,10,301.99583560563275,2024-03-10 22:11:31.926507,2.1749506859997703,18.036489578372073,288.19108304905245,22.82431258625725,3
214,Location A,Evening,144.4,1.0,Connector Cleaning,0.04,4,315.2035392870419,2024-06-20 06:42:31.926507,1.5863564422873615,31.814074131339304,341.34750662020036,85.46205981440743,3
215,Location C,Afternoon,190.2,1.0,Battery Check,0.02,2,665.3206304985304,2024-08-05 10:51:31.926507,0.8270790871366971,30.826778205856463,352.6918544931891,63.61530082581192,4
216,Location C,Night,4.4,1.0,Cable Inspection,0.04,4,810.180525716523,2024-02-01 12:24:31.926507,1.1022515729513607,26.14907206864511,367.25440967039424,54.88420689212121,2
217,Location C,Evening,309.4,1.0,Software Update,0.04,4,439.22375361129446,2024-12-02 22:31:31.926507,1.1148329057990696,24.73978180720589,226.13385792551014,26.891896318158707,2
218,Location A,Morning,34.5,1.0,Cable Inspection,0.05,5,154.13360705959457,2024-03-02 22:01:31.926507,1.9651696202814355,35.045478564525666,292.61001263784146,95.55997793394289,5
219,Location D,Morning,86.4,1.0,Connector Cleaning,0.04,4,646.7225120216816,2024-04-23 05:12:31.926507,1.568139849705087,28.901297555635807,203.00241075013614,15.34248790674732,3
220,Location D,Evening,63.1,1.0,Cable Inspection,0.01,1,335.8159405868163,2024-03-31 20:10:31.926507,0.6629284104468742,19.986653180834168,205.0911639332503,67.4862448641927,2
221,Location C,Evening,9.1,1.0,Battery Check,0.01,1,631.3778177405919,2024-02-06 18:34:31.926507,1.8690002438639435,32.47426495302753,276.9839461496091,19.613864950283514,3
222,Location A,Afternoon,290.6,1.0,Connector Cleaning,0.06,6,535.7661458025008,2024-11-13 06:12:31.926507,2.1927573718290265,27.193030602988678,265.1317557640584,95.42385171432983,5
223,Location A,Evening,95.3,1.0,Software Update,0.03,3,358.25926616578727,2024-05-02 02:26:31.926507,1.4275962156369253,37.63035959541992,329.1716886047072,63.91769503644385,1
224,Location C,Evening,97.5,1.0,Battery Check,0.05,5,135.5045584599751,2024-05-04 09:46:31.926507,1.8913332579561424,31.40508776298449,382.9613319640324,21.642655528717437,4
225,Location A,Afternoon,214.8,1.0,Connector Cleaning,0.08,8,48.03513627435907,2024-08-29 18:30:31.926507,1.4179409805506347,33.558463525570104,344.0055877701236,88.55053662902112,4
226,Location D,Afternoon,141.6,1.0,Cable Inspection,0.06,6,729.6119668895018,2024-06-17 02:35:31.926507,1.5326840322675948,21.456528383607242,232.89341266323873,66.01222166263877,3
227,Location A,Afternoon,219.4,1.0,Cable Inspection,0.04,4,836.3294657386722,2024-09-03 11:59:31.926507,0.9984569804928124,34.91594803287566,283.87190843196686,23.18551048098255,1
228,Location B,Afternoon,349.7,1.0,Software Update,0.07,7,603.8085135399492,2025-01-11 06:52:31.926507,2.0096956287751966,37.90286015407291,386.22858489236006,54.52012122259549,2
229,Location A,Afternoon,138.0,1.0,Battery Check,0.1,10,677.4278240050994,2024-06-13 00:10:31.926507,1.7470540197825692,33.23813334626903,338.16648021825927,84.46763716699623,1
230,Location D,Afternoon,82.6,1.0,Connector Cleaning,0.06,6,325.2983780616355,2024-04-19 02:43:31.926507,1.7548972078172382,26.111598795133176,265.6291877762339,45.70328130073751,3
231,Location D,Morning,357.3,1.0,Battery Check,0.03,3,595.2458023896525,2025-01-19 01:57:31.926507,1.2531982399993977,22.258625345583965,308.75339869370987,77.75121052347453,4
232,Location B,Morning,299.9,1.0,Software Update,0.09,9,202.74399132983197,2024-11-22 18:41:31.926507,1.3005606203086357,22.23158617224624,339.27970188078416,59.85818276026025,3
233,Location A,Evening,89.4,1.0,Battery Check,0.04,4,348.52487465662034,2024-04-26 09:09:31.926507,0.960812663019815,28.2363708118676,254.047759880687,31.774798265121223,4
234,Location D,Morning,161.4,1.0,Battery Check,0.04,4,565.9486008789121,2024-07-07 22:23:31.926507,1.2414048176686296,32.190523673902405,255.0848056579532,89.67432332390362,5
235,Location B,Afternoon,295.4,1.0,Software Update,0.04,4,958.1561590908267,2024-11-18 08:27:31.926507,1.4480919100796068,39.220082003579876,246.7300840060131,88.99836128927784,3
236,Location D,Night,263.8,1.0,Software Update,0.08,8,442.16769767054853,2024-10-17 00:43:31.926507,1.4977444584698676,38.45556145358158,321.20826316562466,85.82268361606889,3
237,Location C,Morning,315.5,1.0,Software Update,0.05,5,905.601054506149,2024-12-08 10:16:31.926507,1.1808716789951608,38.437327662698834,342.6053437540893,10.099876642430317,2
238,Location C,Afternoon,2.1,1.0,Connector Cleaning,0.01,1,599.3409804613977,2024-01-30 06:40:31.926507,1.060774357201624,24.283306028503596,289.8971715576149,27.531595986265142,5
239,Location D,Night,112.2,1.0,Battery Check,0.02,2,887.1981416164164,2024-05-19 14:52:31.926507,1.6771515714910243,18.983109188776325,335.0184031746984,74.88348761630354,4
240,Location C,Evening,59.1,1.0,Connector Cleaning,0.11,11,125.35976408925487,2024-03-26 03:12:31.926507,1.752241444572687,17.104904217108004,271.0057138572217,47.219175116394716,5
241,Location A,Evening,120.9,1.0,Battery Check,0.09,9,800.1666999314497,2024-05-27 19:10:31.926507,1.7625988043883685,36.10956261161183,308.17425596551817,84.0938598878047,3
242,Location C,Evening,16.8,1.0,Software Update,0.08,8,861.7636304213725,2024-02-13 10:17:31.926507,2.32523866534778,15.228164913069747,251.46567381904225,61.51340770977187,5
243,Location B,Night,21.5,1.0,Battery Check,0.05,5,214.43888658316118,2024-02-18 14:57:31.926507,1.7779873607634609,18.777542052265318,262.44701905582536,27.120965396827646,1
244,Location D,Morning,130.4,1.0,Connector Cleaning,0.04,4,274.92678177554785,2024-06-06 18:40:31.926507,0.7952507571572647,18.61546451219426,317.809802920517,88.9293448211319,2
245,Location A,Morning,104.3,1.0,Cable Inspection,0.03,3,680.9001229540775,2024-05-11 14:46:31.926507,1.4558208779231305,15.347666091601017,291.91805454939623,57.021188200626355,1
246,Location A,Afternoon,201.5,1.0,Battery Check,0.05,5,221.54519948296172,2024-08-16 13:13:31.926507,1.3842789044374002,34.41204875166307,200.67224933272632,15.504285947439623,1
247,Location B,Morning,215.3,1.0,Cable Inspection,0.03,3,806.9269216074688,2024-08-30 20:38:31.926507,1.7615199145577989,27.056687687385722,221.20427677032626,97.93038654208598,5
248,Location B,Afternoon,228.2,1.0,Connector Cleaning,0.02,2,336.1220944092595,2024-09-12 01:38:31.926507,1.4569190326200612,21.429144920749103,388.37925480183173,57.29922390990681,3
249,Location A,Evening,277.7,1.0,Cable Inspection,0.07,7,352.55349056552,2024-10-31 04:41:31.926507,1.5828401178116498,26.607472287420965,205.65551310184162,54.61478613377367,1
250,Location C,Afternoon,272.6,1.0,Battery Check,0.06,6,306.0118138693651,2024-10-26 02:46:31.926507,1.6364179873048614,25.649136718130535,367.9708631643922,67.96647477586033,3
251,Location A,Morning,291.6,1.0,Cable Inspection,0.06,6,502.4192744032084,2024-11-14 06:35:31.926507,1.4234586675769094,31.166851763182656,269.10376003818794,19.649578942934767,3
252,Location D,Morning,364.5,1.0,Cable Inspection,0.05,5,662.6295110695913,2025-01-26 10:24:31.926507,1.8280126562175327,34.12805759123535,209.39526592359312,98.49437243055476,5
253,Location C,Night,51.7,1.0,Software Update,0.07,7,189.71518719882567,2024-03-19 12:06:31.926507,2.2744433186663304,34.465262884331054,245.77700596354487,44.94133029878837,1
